Date,Price,Open,High,Low,Change %
2017-06-28,582.135,578.835,586.515,578.225,-0.56%
2017-06-29,578.93,582.13,582.37,578.48,-0.55%
2017-06-30,580.93,579.66,582.15,579.36,0.35%
2017-07-03,583.345,582.135,583.705,582.085,0.42%
2017-07-04,584.0,584.0,585.2,584.0,0.11%
2017-07-05,585.85,584.0,586.23,584.0,0.32%
2017-07-06,580.13,585.17,585.17,579.82,-0.98%
2017-07-07,581.4,580.86,583.1,579.95,0.22%
2017-07-10,581.3,580.67,582.22,580.67,-0.02%
2017-07-11,577.88,581.22,582.19,577.12,-0.59%
2017-07-12,580.715,577.785,581.635,576.725,0.49%
2017-07-13,581.35,581.37,581.47,580.1,0.11%
2017-07-14,581.28,581.35,581.35,581.28,-0.01%
2017-07-17,580.3,581.28,581.7,579.58,-0.17%
2017-07-18,572.32,584.31,584.31,572.32,-1.38%
2017-07-19,577.9,576.15,578.48,576.15,0.97%
2017-07-20,571.605,577.175,579.305,570.525,-1.09%
2017-07-21,570.5,572.42,573.06,570.22,-0.19%
2017-07-24,570.585,571.255,572.155,570.585,0.01%
2017-07-25,575.36,570.51,575.8,570.48,0.84%
2017-07-26,567.485,575.105,575.105,567.485,-1.37%
2017-07-27,563.4,563.96,563.96,563.4,-0.72%
2017-07-28,563.6,563.65,563.65,563.6,0.04%
2017-07-31,560.89,560.89,560.89,560.89,-0.48%
2017-08-01,554.91,554.91,554.91,554.91,-1.07%
2017-08-02,554.44,554.44,560.89,554.44,-0.08%
2017-08-03,554.02,554.02,554.02,554.02,-0.08%
2017-08-04,552.11,552.11,552.11,552.11,-0.34%
2017-08-07,560.8,561.9,561.9,560.8,1.57%
2017-08-08,561.21,550.12,564.48,550.12,0.07%
2017-08-09,560.96,561.52,561.52,558.19,-0.04%
2017-08-10,561.93,560.66,562.31,559.54,0.17%
2017-08-11,561.93,561.93,561.93,561.93,0.00%
2017-08-14,561.93,561.93,561.93,561.93,0.00%
2017-08-15,561.68,561.68,561.68,561.68,-0.04%
2017-08-16,560.71,565.56,565.56,560.71,-0.17%
2017-08-17,559.97,566.48,566.48,559.97,-0.13%
2017-08-18,559.725,560.275,560.275,559.725,-0.04%
2017-08-21,559.235,559.785,559.785,559.235,-0.09%
2017-08-22,558.5,566.04,566.42,558.5,-0.13%
2017-08-23,558.01,559.11,559.11,558.01,-0.09%
2017-08-24,557.275,561.585,561.585,557.275,-0.13%
2017-08-25,557.03,562.89,562.89,557.03,-0.04%
2017-08-28,553.5,549.5,553.5,549.5,-0.63%
2017-08-29,552.4,555.08,555.08,552.4,-0.20%
2017-08-30,556.295,556.805,562.305,554.805,0.71%
2017-08-31,555.57,563.63,565.35,555.57,-0.13%
2017-09-01,551.5,552.5,552.5,551.4,-0.73%
2017-09-04,551.5,551.5,551.5,551.5,0.00%
2017-09-05,550.51,556.81,556.95,550.51,-0.18%
2017-09-06,550.265,553.915,553.915,550.265,-0.04%
2017-09-07,549.78,553.7,553.75,549.78,-0.09%
2017-09-08,549.06,551.42,551.42,549.06,-0.13%
2017-09-11,549.76,548.3,549.76,547.3,0.13%
2017-09-12,549.52,549.6,550.06,548.6,-0.04%
2017-09-13,547.555,549.015,549.015,541.535,-0.36%
2017-09-14,550.27,549.29,551.91,549.29,0.50%
2017-09-15,549.28,549.28,552.9,549.28,-0.18%
2017-09-18,549.5,547.88,550.5,547.88,0.04%
2017-09-19,547.5,546.88,547.5,546.5,-0.36%
2017-09-20,547.0,546.38,547.0,546.0,-0.09%
2017-09-21,548.0,546.46,551.0,546.38,0.18%
2017-09-22,550.0,551.0,551.0,549.38,0.36%
2017-09-25,550.0,548.38,552.0,548.38,0.00%
2017-09-26,553.0,548.38,553.0,548.38,0.55%
2017-09-27,549.28,549.28,549.28,549.28,-0.67%
2017-09-28,549.28,549.28,549.28,549.28,0.00%
2017-09-29,556.0,548.38,561.37,548.38,1.22%
2017-10-02,556.0,556.0,556.0,556.0,0.00%
2017-10-03,559.5,559.5,559.5,559.5,0.63%
2017-10-04,558.5,559.5,559.5,558.5,-0.18%
2017-10-05,557.5,555.5,557.5,555.5,-0.18%
2017-10-06,561.0,556.0,561.0,556.0,0.63%
2017-10-09,556.0,556.0,556.0,556.0,-0.89%
2017-10-10,556.5,555.5,557.5,555.5,0.09%
2017-10-11,554.5,555.5,555.5,554.5,-0.36%
2017-10-12,555.0,554.0,555.0,553.0,0.09%
2017-10-13,556.0,556.0,556.0,555.0,0.18%
2017-10-16,555.0,556.0,558.0,555.0,-0.18%
2017-10-17,556.0,557.0,557.0,556.0,0.18%
2017-10-18,560.715,556.285,560.715,556.285,0.85%
2017-10-19,554.5,559.93,560.4,554.5,-1.11%
2017-10-20,555.0,556.0,562.17,555.0,0.09%
2017-10-23,558.0,555.0,559.38,554.0,0.54%
2017-10-24,558.0,556.0,559.0,555.0,0.00%
2017-10-25,560.595,556.405,560.835,556.405,0.47%
2017-10-26,555.0,559.19,561.55,555.0,-1.00%
2017-10-27,567.995,554.005,568.975,554.005,2.34%
2017-10-30,566.785,569.205,569.205,564.215,-0.21%
2017-10-31,566.785,569.205,569.205,564.215,0.00%
2017-11-01,567.51,564.49,568.48,563.49,0.13%
2017-11-02,566.665,569.325,569.325,563.335,-0.15%
2017-11-03,567.755,565.575,568.235,562.245,0.19%
2017-11-06,567.755,568.235,569.215,564.245,0.00%
2017-11-07,568.36,567.15,569.83,564.64,0.11%
2017-11-08,568.24,567.75,568.73,564.76,-0.02%
2017-11-09,566.525,565.595,570.075,565.595,-0.30%
2017-11-10,566.545,569.445,569.445,563.455,0.00%
2017-11-13,566.425,569.565,569.565,563.575,-0.02%
2017-11-14,562.0,564.97,565.85,562.0,-0.78%
2017-11-15,563.215,559.785,563.685,559.785,0.22%
2017-11-16,563.92,563.21,564.39,563.21,0.13%
2017-11-17,563.215,564.625,564.625,562.735,-0.13%
2017-11-20,564.63,564.87,564.87,559.37,0.25%
2017-11-21,557.5,563.0,564.19,557.5,-1.26%
2017-11-22,562.745,566.275,566.755,562.255,0.94%
2017-11-23,562.16,563.33,563.8,561.84,-0.10%
2017-11-24,558.79,562.66,562.66,558.79,-0.60%
2017-11-27,558.79,558.79,558.79,558.79,0.00%
2017-11-28,562.16,560.06,562.16,555.84,0.60%
2017-11-29,561.81,562.51,562.74,557.19,-0.06%
2017-11-30,561.11,562.97,564.85,558.89,-0.12%
2017-12-01,577.325,577.495,579.495,574.935,2.89%
2017-12-04,578.38,577.17,580.11,574.48,0.18%
2017-12-05,579.305,577.515,579.645,577.205,0.16%
2017-12-06,581.16,579.45,581.26,577.06,0.32%
2017-12-07,580.94,580.49,582.0,578.66,-0.04%
2017-12-08,583.9,583.41,585.02,583.01,0.51%
2017-12-11,583.185,574.815,583.185,574.815,-0.12%
2017-12-12,578.725,580.025,580.025,578.155,-0.76%
2017-12-13,582.77,578.07,582.77,572.23,0.70%
2017-12-14,582.75,581.56,584.16,581.25,0.00%
2017-12-15,582.63,583.16,583.16,579.79,-0.02%
2017-12-18,580.63,584.63,584.63,576.97,-0.34%
2017-12-19,578.005,582.115,582.975,578.005,-0.45%
2017-12-20,577.615,577.885,578.455,577.615,-0.07%
2017-12-21,573.86,580.74,580.74,573.86,-0.65%
2017-12-22,574.955,573.765,576.035,573.275,0.19%
2017-12-25,567.995,567.995,567.995,567.995,-1.21%
2017-12-26,574.265,576.725,576.725,573.965,1.10%
2017-12-27,575.81,575.18,576.81,572.2,0.27%
2017-12-28,575.29,575.7,575.7,572.94,-0.09%
2017-12-29,573.51,577.48,577.48,573.51,-0.31%
2018-01-01,567.995,567.995,567.995,567.995,-0.96%
2018-01-02,572.93,578.06,578.06,570.69,0.87%
2018-01-03,574.235,571.145,575.025,571.145,0.23%
2018-01-04,573.115,577.875,577.875,571.065,-0.20%
2018-01-05,572.93,572.84,574.45,572.37,-0.03%
2018-01-08,574.775,571.455,574.775,571.455,0.32%
2018-01-09,575.48,575.51,576.38,570.52,0.12%
2018-01-10,573.285,577.825,578.225,573.285,-0.38%
2018-01-11,573.16,576.67,577.83,572.14,-0.02%
2018-01-12,563.0,569.99,569.99,563.0,-1.77%
2018-01-15,563.0,563.0,563.0,563.0,0.00%
2018-01-16,545.465,575.195,575.195,545.465,-3.11%
2018-01-17,545.465,547.995,547.995,545.465,0.00%
2018-01-18,538.0,537.47,539.0,537.47,-1.37%
2018-01-19,546.91,545.97,547.44,544.97,1.66%
2018-01-22,543.235,542.765,543.765,542.765,-0.67%
2018-01-23,537.095,537.625,538.685,537.095,-1.13%
2018-01-24,538.255,542.255,542.255,538.255,0.22%
2018-01-25,533.285,537.685,537.685,532.805,-0.92%
2018-01-26,533.53,537.01,537.01,533.53,0.05%
2018-01-29,534.38,532.9,536.42,532.9,0.16%
2018-01-30,535.23,531.71,537.27,531.71,0.16%
2018-01-31,529.0,527.44,529.0,525.88,-1.16%
2018-02-01,529.0,530.0,530.0,528.96,0.00%
2018-02-02,532.91,533.99,535.51,532.91,0.74%
2018-02-05,533.34,536.38,536.38,533.34,0.08%
2018-02-06,533.485,536.525,536.525,533.485,0.03%
2018-02-07,529.2,528.5,529.5,527.46,-0.80%
2018-02-08,528.65,528.5,529.2,528.5,-0.10%
2018-02-09,533.09,536.27,537.35,533.09,0.84%
2018-02-12,530.5,529.2,530.5,528.67,-0.49%
2018-02-13,538.515,535.795,539.095,535.795,1.51%
2018-02-14,529.98,532.45,532.45,528.5,-1.58%
2018-02-15,538.005,536.065,538.535,536.025,1.51%
2018-02-16,529.9,529.94,529.98,529.9,-1.51%
2018-02-19,529.92,529.98,529.98,529.92,0.00%
2018-02-20,530.7,529.92,531.92,529.9,0.15%
2018-02-21,532.48,528.5,532.5,528.5,0.34%
2018-02-22,540.105,538.925,541.195,536.365,1.43%
2018-02-23,540.225,541.975,541.975,538.675,0.02%
2018-02-26,531.98,534.2,534.2,529.92,-1.53%
2018-02-27,531.98,531.98,532.0,529.92,0.00%
2018-02-28,531.3,531.98,531.98,529.92,-0.13%
2018-03-01,535.98,529.92,536.0,529.92,0.88%
2018-03-02,534.98,535.98,535.98,530.89,-0.19%
2018-03-05,540.31,542.27,542.27,538.71,1.00%
2018-03-06,531.7,533.55,533.55,529.92,-1.59%
2018-03-07,528.25,531.7,531.7,526.5,-0.65%
2018-03-08,538.98,536.34,538.98,536.31,2.03%
2018-03-09,532.48,528.98,532.5,528.98,-1.21%
2018-03-12,532.24,528.98,532.48,528.98,-0.05%
2018-03-13,531.9,531.71,533.2,530.5,-0.06%
2018-03-14,535.605,538.835,539.175,534.435,0.70%
2018-03-15,530.23,529.2,532.24,528.14,-1.00%
2018-03-16,538.13,538.39,540.66,537.36,1.49%
2018-03-19,534.72,532.5,534.75,529.2,-0.63%
2018-03-20,539.205,543.005,543.005,539.175,0.84%
2018-03-21,534.4,531.45,534.5,531.4,-0.89%
2018-03-22,553.51,542.39,553.51,538.01,3.58%
2018-03-23,531.45,545.17,546.05,531.45,-3.99%
2018-03-26,529.7,534.4,534.4,529.17,-0.33%
2018-03-27,534.565,538.585,540.835,534.565,0.92%
2018-03-28,529.5,526.2,529.5,526.18,-0.95%
2018-03-29,533.5,529.5,533.5,526.2,0.76%
2018-03-30,532.5,532.8,532.8,531.42,-0.19%
2018-04-02,532.5,532.5,532.5,531.44,0.00%
2018-04-03,539.905,541.435,541.435,539.375,1.39%
2018-04-04,531.45,531.5,532.5,530.39,-1.57%
2018-04-05,541.7,540.09,543.34,539.99,1.93%
2018-04-06,554.48,539.6,554.71,538.44,2.36%
2018-04-09,553.58,555.38,556.71,552.42,-0.16%
2018-04-10,552.745,554.415,555.775,552.705,-0.15%
2018-04-11,552.925,552.565,554.715,549.415,0.03%
2018-04-12,553.76,552.09,555.78,551.83,0.15%
2018-04-13,553.715,553.805,555.165,551.915,-0.01%
2018-04-16,553.105,552.565,555.775,551.895,-0.11%
2018-04-17,545.34,548.68,551.37,545.34,-1.40%
2018-04-18,552.795,555.565,555.565,549.205,1.37%
2018-04-19,553.34,552.25,553.87,549.66,0.10%
2018-04-20,554.66,552.02,556.44,549.34,0.24%
2018-04-23,556.6,552.72,556.6,549.46,0.35%
2018-04-24,555.725,557.475,558.955,554.275,-0.16%
2018-04-25,557.095,554.355,558.035,552.825,0.25%
2018-04-26,558.88,555.31,559.2,551.79,0.32%
